name,model,formula,threads,time_s,memory_MB,runs
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,1,0.027872,8.851562,36
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,2,0.031284,8.910156,32
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,4,0.048610,10.824219,21
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,8,0.040817,10.058594,25
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,16,0.036902,10.988281,28
gg3_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_girls_ensure_that_player_one_gets_omniscient_before_10_steps_TRUE.json,32,0.043758,13.523438,23
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,1,0.045593,9.058594,22
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,2,0.054727,9.992188,19
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,4,0.104842,20.984375,10
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,8,0.098163,21.503906,11
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,16,0.078635,22.566406,13
gg4_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/all_omniscient_but_first_after_10_steps_TRUE.json,32,0.069966,27.531250,15
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,1,0.493874,12.933594,3
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,2,0.310410,15.328125,4
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,4,0.191894,17.296875,6
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,8,0.143454,17.984375,8
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,16,0.104684,18.207031,10
gg5_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/eventually_10_steps_are_passed_TRUE.json,32,0.089684,22.703125,12
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,1,0.382061,11.242188,3
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,2,0.133938,10.945312,8
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,4,0.108759,12.281250,10
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,8,0.084172,13.234375,12
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,16,0.066752,14.507812,15
gg6_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/girl_one_gurantee_to_become_omniscient_before_10_steps_FALSE.json,32,0.065720,17.941406,16
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,1,0.680133,22.980469,2
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,2,0.152158,16.253906,7
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,4,0.146028,20.523438,7
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,8,0.092849,18.472656,11
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,16,0.072193,18.078125,14
gg7_circular,gossipping_girls/gossipping_girls_circular.lcgs,gossipping_girls/guarantee_all_girls_eventually_become_omniscient_but_not_girl_one_TRUE.json,32,0.068887,26.882812,15
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,1,0.075848,8.929688,14
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,2,0.205578,11.046875,5
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,4,0.178229,14.414062,6
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,8,0.610724,49.667969,2
gg1_total,gossipping_girls/gossipping_girls_total_network.lcgs,gossipping_girls/all_girls_ensure_that_all_girls_gets_omniscient_before_10_steps_TRUE.json,16,0.553251,96.167969,2
